Protein stable ID	Gene name
ENSP00000368306	SEC61A2
ENSP00000368302	SEC61A2
ENSP00000401731	SEC61A2
ENSP00000393214	SEC61A2
ENSP00000402124	SEC61A2
	SEC61A2
ENSP00000368319	SEC61A2
	RPS18P1
	AC109460.2
	AC109460.2
	AC080112.3
ENSP00000302269	VAV1
ENSP00000472929	VAV1
ENSP00000469450	VAV1
ENSP00000472803	VAV1
	VAV1
	VAV1
	VAV1
	VAV1
	VAV1
ENSP00000443242	VAV1
	RPL30
	RPL30
ENSP00000428085	RPL30
ENSP00000379381	RPL30
ENSP00000430556	RPL30
ENSP00000287038	RPL30
ENSP00000430506	RPL30
ENSP00000429483	RPL30
	RPL30
	RPL30
	RPL30
	RPL30
	RPL30
	AC013472.1
	AC013472.1
	AC013472.1
	AC013472.1
ENSP00000371576	AL359736.1
	SPATA13
	AL021407.3
	GRAMD4P7
ENSP00000253925	PPFIA1
ENSP00000374198	PPFIA1
ENSP00000433619	PPFIA1
ENSP00000432722	PPFIA1
ENSP00000432065	PPFIA1
ENSP00000497908	PPFIA1
ENSP00000496327	PPFIA1
ENSP00000435752	PPFIA1
	PPFIA1
	PPFIA1
	PPFIA1
ENSP00000433114	PPFIA1
ENSP00000437024	PPFIA1
	PPFIA1
	PPFIA1
	PPFIA1
	PPFIA1
ENSP00000434445	PPFIA1
ENSP00000432913	PPFIA1
ENSP00000435978	PPFIA1
	PPFIA1
ENSP00000490647	PPFIA1
	PPFIA1
	PPFIA1
	PPFIA1
	PPFIA1
ENSP00000434692	PPFIA1
	H2AFZP4
	AP002336.2
	AP005212.3
	SNRPCP4
ENSP00000480122	PRAMEF5
ENSP00000368887	PAK1IP1
	PRAMEF31P
	MTND6P29
	AL139039.3
	PRELID3BP8
ENSP00000494899	HGF
ENSP00000222390	HGF
ENSP00000391238	HGF
ENSP00000389854	HGF
ENSP00000408270	HGF
ENSP00000413829	HGF
ENSP00000494355	HGF
ENSP00000346164	HGF
ENSP00000496217	HGF
	HGF
ENSP00000396307	HGF
ENSP00000388592	HGF
ENSP00000388202	RETSAT
ENSP00000295802	RETSAT
ENSP00000412166	RETSAT
ENSP00000444814	RETSAT
ENSP00000387196	RETSAT
	RETSAT
	RETSAT
	KLF3-AS1
	KLF3-AS1
	KLF3-AS1
	KLF3-AS1
	KLF3-AS1
	KLF3-AS1
	KLF3-AS1
ENSP00000288078	FUK
ENSP00000458483	FUK
	FUK
ENSP00000459168	FUK
	FUK
ENSP00000462584	FUK
ENSP00000368192	FUK
	FUK
ENSP00000460484	FUK
ENSP00000458622	FUK
ENSP00000463088	FUK
	FUK
	FUK
ENSP00000375080	PPP2R3B
	PPP2R3B
	PPP2R3B
	PPP2R3B
	PPP2R3B
	PPP2R3B
	PPP2R3B
	PPP2R3B
	PPP2R3B
ENSP00000371038	PPP2R3B
	AC008574.1
ENSP00000359532	NTSR1
	NTSR1
	SDHAP2
ENSP00000371503	C1QTNF9
ENSP00000333737	C1QTNF9
	AL356413.1
	CR933842.1
	CR759834.2
	KDM6B
ENSP00000254846	KDM6B
ENSP00000412513	KDM6B
	KDM6B
	KDM6B
ENSP00000458445	KDM6B
ENSP00000254976	SNAP25
ENSP00000307341	SNAP25
ENSP00000400720	SNAP25
	SNAP25
	SNAP25
	AC108467.2
	LINC00971
	LINC00971
	LINC00971
	AC009869.1
	AC087379.1
	COL18A1-AS1
	COL18A1-AS1
ENSP00000381532	SLC26A1
ENSP00000354721	SLC26A1
ENSP00000381528	SLC26A1
	SLC26A1
ENSP00000483506	SLC26A1
ENSP00000365437	GAD2
ENSP00000259271	GAD2
ENSP00000390434	GAD2
ENSP00000498009	GAD2
	GAD2
ENSP00000463626	PITPNC1
ENSP00000464006	PITPNC1
ENSP00000464584	PITPNC1
ENSP00000464364	PITPNC1
	PITPNC1
	PITPNC1
ENSP00000299954	PITPNC1
	AC015795.1
	SRP14P3
ENSP00000466090	ELANE
ENSP00000263621	ELANE
ENSP00000262605	TTPAL
ENSP00000361995	TTPAL
ENSP00000361997	TTPAL
ENSP00000412720	TTPAL
	TTPAL
ENSP00000265107	WDR70
ENSP00000425841	WDR70
	WDR70
	WDR70
	WDR70
	WDR70
	WDR70
	AC094085.1
	TRMT2B-AS1
ENSP00000464287	RARA
ENSP00000254066	RARA
ENSP00000377649	RARA
ENSP00000389993	RARA
	RARA
ENSP00000377648	RARA
ENSP00000377643	RARA
	RARA
ENSP00000462514	RARA
	RARA
ENSP00000267890	TTBK2
ENSP00000455734	TTBK2
ENSP00000457489	TTBK2
ENSP00000455574	TTBK2
ENSP00000457385	TTBK2
ENSP00000454605	TTBK2
	TTBK2
ENSP00000479984	TTBK2
ENSP00000392508	RNF39
ENSP00000407291	RNF39
	MIR4453HG
	AC100858.1
	PPIAP46
	PPIAP46
	PPIAP46
	AC130343.1
ENSP00000307342	HCN1
	HCN1
	HCN1
ENSP00000489134	HCN1
	HCN1
ENSP00000463651	ITGB4
ENSP00000200181	ITGB4
ENSP00000405536	ITGB4
	ITGB4
ENSP00000400217	ITGB4
	ITGB4
ENSP00000463788	ITGB4
	ITGB4
	ITGB4
	ITGB4
	ITGB4
ENSP00000464259	ITGB4
ENSP00000462494	ITGB4
	COX6A1P2
	LINC02164
	AL353633.1
	SRSF10P1
	AC129492.1
	CSNK2A2
ENSP00000262506	CSNK2A2
ENSP00000456606	CSNK2A2
ENSP00000457911	CSNK2A2
	CSNK2A2
ENSP00000454874	CSNK2A2
	PWWP2AP1
	NANOGP5
	HNRNPA1P31
	AC022778.1
	AC048382.2
ENSP00000269491	SERPINB12
ENSP00000372218	SERPINB12
	AP000688.2
ENSP00000374461	ACOXL
ENSP00000407761	ACOXL
ENSP00000343717	ACOXL
ENSP00000394701	ACOXL
	ACOXL
ENSP00000387832	ACOXL
ENSP00000406774	ACOXL
ENSP00000409500	ACOXL
ENSP00000393823	ACOXL
	ACOXL
	AC017002.5
	AC093166.2
	AC068400.1
	AC015961.2
	RPL12P40
ENSP00000364585	RCC2
	RCC2
ENSP00000364582	RCC2
	LPAR6
	LPAR6
	LPAR6
	LPAR6
	LPAR6
ENSP00000367691	LPAR6
ENSP00000344353	LPAR6
	LPAR6
ENSP00000482660	LPAR6
ENSP00000432782	DPP3
ENSP00000435284	DPP3
ENSP00000440502	DPP3
	DPP3
ENSP00000437101	DPP3
ENSP00000431606	DPP3
ENSP00000436941	DPP3
ENSP00000434518	DPP3
	DPP3
ENSP00000436820	DPP3
ENSP00000432618	DPP3
	DPP3
	DPP3
	DPP3
	DPP3
	DPP3
	LINC00161
	LINC00161
ENSP00000351052	ZC3HC1
ENSP00000353933	ZC3HC1
ENSP00000419509	ZC3HC1
ENSP00000498166	ZC3HC1
ENSP00000418533	ZC3HC1
	ZC3HC1
	ZC3HC1
ENSP00000417682	ZC3HC1
	ZC3HC1
ENSP00000420068	ZC3HC1
ENSP00000417217	ZC3HC1
ENSP00000309301	ZC3HC1
ENSP00000434810	NPEPL1
ENSP00000437112	NPEPL1
ENSP00000348395	NPEPL1
	NPEPL1
	NPEPL1
ENSP00000436265	NPEPL1
	NPEPL1
	NPEPL1
	NPEPL1
	C2orf40
	C2orf40
ENSP00000386421	C2orf40
ENSP00000238044	C2orf40
ENSP00000388664	C2orf40
	C2orf40
	AF165147.1
	AF165147.1
	AF165147.1
	AC026748.1
	LINC00937
	LINC00937
	LINC00937
	LINC00937
	LINC00937
	LINC00937
	LINC00937
ENSP00000487389	MUC4
ENSP00000486102	MUC4
ENSP00000486101	MUC4
ENSP00000487312	MUC4
ENSP00000487243	MUC4
ENSP00000482172	MUC4
ENSP00000486911	MUC4
ENSP00000487471	MUC4
ENSP00000479614	MUC4
ENSP00000485821	MUC4
ENSP00000486489	MUC4
ENSP00000487364	MUC4
ENSP00000485714	MUC4
ENSP00000485874	MUC4
ENSP00000486465	MUC4
ENSP00000479199	MUC4
ENSP00000485734	MUC4
	MUC4
	MUC4
	MUC4
	MUC4
ENSP00000491814	MUC4
	LINC01511
	LINC01511
	LINC01511
	AC092745.1
	AC092745.1
	AC092745.3
	HMGB1P41
ENSP00000395524	ZKSCAN7
ENSP00000416681	ZKSCAN7
ENSP00000345404	ZKSCAN7
ENSP00000273320	ZKSCAN7
ENSP00000415710	ZKSCAN7
ENSP00000405034	ZKSCAN7
	ZKSCAN7
ENSP00000389243	ZKSCAN7
	AP000907.2
	AC128709.4
ENSP00000403623	NELFE
	NELFE
	NELFE
ENSP00000393103	NELFE
ENSP00000397565	NELFE
ENSP00000411724	NELFE
	NELFE
	NELFE
ENSP00000414014	NELFE
	NELFE
	NELFE
ENSP00000486647	NELFE
	AC171558.2
	AC132938.4
	AC095041.1
ENSP00000260126	SLCO5A1
ENSP00000434422	SLCO5A1
ENSP00000432676	SLCO5A1
ENSP00000431611	SLCO5A1
	SLCO5A1
	SLCO5A1
	SLCO5A1
	SLCO5A1
ENSP00000460400	MED11
ENSP00000459834	MED11
ENSP00000293777	MED11
	AC023983.2
	SHANK3
ENSP00000489407	SHANK3
ENSP00000489147	SHANK3
	LINC01695
	LINC01695
	LINC01695
	AP000779.1
	FP236241.1
	FP236241.1
	FP236241.1
	FP236241.1
	FP236241.1
	FP236241.1
	FP236241.1
	FP236241.1
	AC068985.1
	LINC02006
	LINC02006
	LINC02006
	FP236241.2
	RPS2P48
	AP001094.1
ENSP00000268919	KIF2B
	UPF3AP3
ENSP00000363524	KIF4A
	KIF4A
ENSP00000385680	CACNA1I
ENSP00000383887	CACNA1I
ENSP00000384093	CACNA1I
ENSP00000385019	CACNA1I
	CACNA1I
	AL162615.1
	AC125238.1
ENSP00000426242	COQ2
ENSP00000427146	COQ2
ENSP00000495761	COQ2
ENSP00000311835	COQ2
	COQ2
ENSP00000310873	COQ2
ENSP00000295683	CXCR1
	AC007161.1
	AC007161.1
	AC007161.1
	AC007161.1
	MIR5689HG
	MIR5689HG
	AC136352.8
	AC136352.7
	AC117394.2
	AC099542.1
	AC099542.1
	AC099542.2
ENSP00000072869	ADCK2
ENSP00000420512	ADCK2
ENSP00000417367	ADCK2
	ADCK2
ENSP00000420288	ADCK2
	AC087276.1
ENSP00000274487	ADAMTS19
ENSP00000423537	ADAMTS19
ENSP00000422491	ADAMTS19
	ADAMTS19
ENSP00000491408	ADAMTS19
	ADAMTS19-AS1
ENSP00000493272	OR52N1
ENSP00000322823	OR52N1
ENSP00000412300	CCDC51
ENSP00000379047	CCDC51
ENSP00000401194	CCDC51
ENSP00000392898	CCDC51
ENSP00000409494	CCDC51
ENSP00000408197	CCDC51
	AC094019.1
ENSP00000413163	TMEM130
ENSP00000341256	TMEM130
ENSP00000390200	TMEM130
	TMEM130
ENSP00000330262	TMEM130
	TMEM130
	TMEM130
ENSP00000389379	TMEM130
	AC134772.1
	AC134772.1
ENSP00000371434	RFX3
ENSP00000351574	RFX3
ENSP00000415594	RFX3
ENSP00000400026	RFX3
ENSP00000405664	RFX3
ENSP00000411756	RFX3
ENSP00000410988	RFX3
ENSP00000416189	RFX3
ENSP00000399352	RFX3
ENSP00000371414	RFX3
ENSP00000482598	RFX3
ENSP00000303847	RFX3
ENSP00000473508	ARL15
ENSP00000433427	ARL15
	ARL15
ENSP00000432680	ARL15
	ARL15
	ARL15
ENSP00000478984	ARL15
ENSP00000362616	NAP1L2
	AC093392.2
	AC068756.1
ENSP00000411031	SLC4A7
ENSP00000295736	SLC4A7
ENSP00000416368	SLC4A7
ENSP00000390394	SLC4A7
ENSP00000414797	SLC4A7
ENSP00000408323	SLC4A7
ENSP00000407304	SLC4A7
ENSP00000394252	SLC4A7
ENSP00000406605	SLC4A7
ENSP00000407382	SLC4A7
ENSP00000406804	SLC4A7
	SLC4A7
ENSP00000409418	SLC4A7
ENSP00000388703	SLC4A7
	SLC4A7
	SLC4A7
	SLC4A7
ENSP00000401949	SLC4A7
ENSP00000322801	OR52N2
ENSP00000435770	ASCL3
ENSP00000264433	FNIP2
	FNIP2
	FNIP2
ENSP00000421488	FNIP2
ENSP00000420841	FNIP2
	FNIP2
	OR2AO1P
	AL512310.9
ENSP00000369559	OR51I1
ENSP00000216968	PROCR
ENSP00000489117	PROCR
ENSP00000489456	PROCR
	MT1P3
ENSP00000277903	HABP2
	HABP2
ENSP00000443283	HABP2
	AC090200.1
ENSP00000421339	SLCO6A1
ENSP00000421846	SLCO6A1
	SLCO6A1
ENSP00000369135	SLCO6A1
ENSP00000373671	SLCO6A1
ENSP00000421990	SLCO6A1
	SLCO6A1
	SLCO6A1
	SLCO6A1
ENSP00000493054	SCN1A
ENSP00000492917	SCN1A
ENSP00000492945	SCN1A
ENSP00000491573	SCN1A
ENSP00000490780	SCN1A
ENSP00000490692	SCN1A
ENSP00000490288	SCN1A
ENSP00000303540	SCN1A
ENSP00000490799	SCN1A
ENSP00000364554	SCN1A
ENSP00000490184	SCN1A
ENSP00000386312	SCN1A
	SCN1A
	SCN1A
	SCN1A
ENSP00000489986	SCN1A
	SCN1A
ENSP00000490895	SCN1A
	SCN1A
	SCN1A
ENSP00000490612	SCN1A
ENSP00000407030	SCN1A
	CR388393.1
ENSP00000403068	RASSF7
ENSP00000380712	RASSF7
ENSP00000413484	RASSF7
	RASSF7
ENSP00000380713	RASSF7
ENSP00000405606	RASSF7
ENSP00000433165	RASSF7
ENSP00000435885	RASSF7
	AL450384.2
	AL450384.2
	AL390783.1
	AL390783.1
	AL390783.1
	AL390783.1
	AL390783.1
	AL357874.2
ENSP00000494127	A4GALT
ENSP00000384794	A4GALT
ENSP00000370678	A4GALT
	A4GALT
	A4GALT
	A4GALT
ENSP00000249005	A4GALT
	RPL26P29
ENSP00000338127	TESK1
	TESK1
	TESK1
	TESK1
	TESK1
ENSP00000481045	TESK1
	CU634019.4
	KATNBL1P3
	DCAF13P3
ENSP00000399042	MAS1L
	DALRD3
ENSP00000396650	DALRD3
ENSP00000410623	DALRD3
	DALRD3
ENSP00000344989	DALRD3
	DALRD3
	DALRD3
ENSP00000403770	DALRD3
ENSP00000323265	DALRD3
	DALRD3
	DALRD3
	DALRD3
ENSP00000397385	DALRD3
ENSP00000485305	DALRD3
	DALRD3
	AC131056.4
	OR2AS2P
ENSP00000480714	OR2T5
	AC138089.2
ENSP00000480439	DHRS3
ENSP00000478218	DHRS3
ENSP00000387903	DHRS3
	DHRS3
	AC022182.3
	AC019173.1
ENSP00000409193	RPP21
	RPP21
	RPP21
	RPP21
	RPP21
	RPP21
ENSP00000399295	RPP21
ENSP00000412619	RPP21
ENSP00000408610	RPP21
ENSP00000446993	RPP21
	AC079917.1
	AC079917.1
ENSP00000498199	FAM45A
	FAM45A
	FAM45A
	FAM45A
	FAM45A
ENSP00000354688	FAM45A
ENSP00000496780	FAM45A
	FAM45A
	FAM45A
	FAM45A
	FAM45A
	AP001330.4
ENSP00000420524	ABI3BP
	ABI3BP
ENSP00000284322	ABI3BP
ENSP00000418817	ABI3BP
	ABI3BP
	ABI3BP
ENSP00000419029	ABI3BP
	ABI3BP
ENSP00000420704	ABI3BP
ENSP00000418024	ABI3BP
ENSP00000431537	ABI3BP
ENSP00000418800	ABI3BP
ENSP00000417745	ABI3BP
ENSP00000418063	ABI3BP
ENSP00000433981	ABI3BP
ENSP00000432069	ABI3BP
ENSP00000433993	ABI3BP
ENSP00000436070	ABI3BP
	ABI3BP
ENSP00000437308	ABI3BP
ENSP00000434425	ABI3BP
ENSP00000437031	ABI3BP
ENSP00000417325	ABI3BP
ENSP00000418479	ABI3BP
	ABI3BP
ENSP00000435319	ABI3BP
ENSP00000436918	ABI3BP
ENSP00000434256	ABI3BP
	ABI3BP
	AC117395.1
	AC117395.1
	AC243836.1
	LINC02552
	LINC02552
	LINC02552
ENSP00000328036	DGAT2L6
	IGLVVI-22-1
	AL365434.1
ENSP00000367623	HSPA14
ENSP00000404691	HSPA14
	HSPA14
ENSP00000427290	DDX46
ENSP00000416534	DDX46
ENSP00000346236	DDX46
	DDX46
	DDX46
	DDX46
ENSP00000426767	DDX46
	DDX46
	DDX46
ENSP00000425073	DDX46
	DDX46
ENSP00000487025	DDX46
	RPL21P38
	PROSER2
ENSP00000277570	PROSER2
ENSP00000407621	PROSER2
ENSP00000368498	PROSER2
ENSP00000484913	PROSER2
	IGLVVI-25-1
	AL512366.1
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
	DRAIC
ENSP00000361597	SPATA25
ENSP00000467546	COA3
ENSP00000354762	COA3
	AC023442.3
	AC023442.3
	AC023442.3
	FAM226B
ENSP00000489739	FAM236D
ENSP00000490125	FAM236D
ENSP00000307264	C11orf24
	C11orf24
ENSP00000434144	C11orf24
	C11orf24
ENSP00000436765	C11orf24
	C11orf24
	C11orf24
	C11orf24
	C11orf24
	FAR2P4
	FAR2P4
	FAR2P4
ENSP00000475102	ECD
ENSP00000362070	ECD
ENSP00000433778	ECD
ENSP00000395786	ECD
ENSP00000401566	ECD
ENSP00000391367	ECD
ENSP00000416288	ECD
	ECD
ENSP00000366608	CBWD6
ENSP00000401079	CBWD6
ENSP00000484049	CBWD6
	CBWD6
ENSP00000484231	CBWD6
	CBWD6
	CBWD6
	CBWD6
	CBWD6
ENSP00000480837	CBWD6
	CBWD6
	CBWD6
ENSP00000480830	CBWD6
	CBWD6
	CBWD6
ENSP00000478412	CBWD6
ENSP00000482804	CBWD6
ENSP00000481300	CBWD6
ENSP00000287652	TATDN2
ENSP00000408736	TATDN2
ENSP00000389896	TATDN2
	TATDN2
	NPIPP1
	NPIPP1
	NPIPP1
	AP000893.1
	LINC02108
	AC069157.1
	AC111152.3
ENSP00000432807	POLR2L
ENSP00000324124	POLR2L
ENSP00000474388	CTAGE6
	FLJ42969
	AC080100.1
	AC021820.1
	IGLV3-29
	POM121L1P
	POM121L1P
	AL157413.1
	RPL7AP56
ENSP00000364190	PBX2
	PBX2
	PBX2
	PBX2
	PBX2
ENSP00000252818	JUND
ENSP00000475153	JUND
ENSP00000380565	CD151
ENSP00000431403	CD151
	CD151
	CD151
ENSP00000324101	CD151
ENSP00000435854	CD151
ENSP00000432258	CD151
	CD151
ENSP00000435054	CD151
ENSP00000431671	CD151
	CD151
	CD151
	CD151
ENSP00000436591	CD151
	CD151
ENSP00000432385	CD151
ENSP00000432990	CD151
ENSP00000433752	CD151
ENSP00000433787	CD151
ENSP00000434663	CD151
	CD151
	CD151
ENSP00000380566	CD151
	AC067773.1
	AC140725.1
	AC140725.1
ENSP00000349923	LAGE3
ENSP00000462087	PRKCA
	PRKCA
ENSP00000408695	PRKCA
ENSP00000284384	PRKCA
	PRKCA
	ZFHX4-AS1
	ZFHX4-AS1
	ZFHX4-AS1
	ZFHX4-AS1
	ZFHX4-AS1
ENSP00000396675	LINC01556
	AC132153.1
	AC025366.1
	TBC1D3B
ENSP00000174618	MNT
	MNT
	MNT
	MNT
	MNT
ENSP00000476269	MNT
	MNT
	MNT
	MNT
ENSP00000442539	STK24
ENSP00000365737	STK24
ENSP00000365730	STK24
ENSP00000402810	STK24
ENSP00000402764	STK24
	STK24
	STK24
ENSP00000380651	STK24
ENSP00000371514	KCNV2
	TSC22D1-AS1
	TSC22D1-AS1
	AL138960.2
ENSP00000365964	PPP1R11
ENSP00000365963	PPP1R11
ENSP00000365960	PPP1R11
ENSP00000365956	PPP1R11
ENSP00000365954	PPP1R11
ENSP00000365949	PPP1R11
ENSP00000462418	AC004805.1
	AC004805.3
	AL157778.1
	AL157778.1
	AL157778.1
	AL157778.1
ENSP00000355001	POU3F3
ENSP00000252338	FAM155B
	LDHAP5
	HIST1H2BPS3
	AC069366.2
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	TP73-AS1
	OCLNP1
ENSP00000433253	SERP2
ENSP00000368477	SERP2
ENSP00000435473	SERP2
ENSP00000477711	SERP2
	AC104389.1
	UBTFL11
ENSP00000246841	FLRT1
	AC115837.1
ENSP00000268616	ZCCHC14
ENSP00000455431	ZCCHC14
ENSP00000456499	ZCCHC14
	ZCCHC14
	AC233297.1
ENSP00000339511	HYPM
	BX284668.6
	CROCCP4
	CROCCP4
	TMEM261P1
	AL807776.1
	LINC01347
	AP001284.1
	HMGB2P1
	FAM160A1
ENSP00000424175	FAM160A1
	FAM160A1
ENSP00000425333	FAM160A1
ENSP00000426677	FAM160A1
ENSP00000421948	FAM160A1
ENSP00000421580	FAM160A1
ENSP00000413196	FAM160A1
	AC243902.1
	ACTBP9
ENSP00000322219	RPGR
ENSP00000493468	RPGR
	RPGR
ENSP00000419276	RPGR
	RPGR
ENSP00000496728	RPGR
ENSP00000493596	RPGR
ENSP00000496446	RPGR
ENSP00000494557	RPGR
ENSP00000418926	RPGR
ENSP00000494745	RPGR
ENSP00000417336	RPGR
ENSP00000495537	RPGR
ENSP00000367766	RPGR
	RPGR
ENSP00000417574	RPGR
ENSP00000496427	RPGR
ENSP00000493681	RPGR
ENSP00000496030	RPGR
	RPGR
ENSP00000343671	RPGR
	AC092368.3
	AC092368.3
	AP006547.1
	AC021678.3
	AC011890.2
	AL512631.2
ENSP00000349022	ARC
	ARC
	AC020908.3
ENSP00000304364	C1GALT1C1
ENSP00000360363	C1GALT1C1
	AC007744.1
	LINC00567
	HMGN1P35
	AC022107.1
ENSP00000481138	TTYH1
ENSP00000484548	TTYH1
ENSP00000479779	TTYH1
ENSP00000483823	TTYH1
	TTYH1
	TTYH1
	TTYH1
	TTYH1
	TTYH1
	TTYH1
	TTYH1
	TTYH1
	TTYH1
	TTYH1
	TTYH1
	TTYH1
	TTYH1
ENSP00000482372	TTYH1
	IDH3A
ENSP00000299518	IDH3A
ENSP00000452620	IDH3A
ENSP00000453084	IDH3A
ENSP00000453033	IDH3A
ENSP00000453480	IDH3A
ENSP00000453747	IDH3A
ENSP00000452754	IDH3A
ENSP00000453192	IDH3A
ENSP00000453903	IDH3A
ENSP00000453438	IDH3A
ENSP00000453222	IDH3A
ENSP00000453992	IDH3A
	IDH3A
ENSP00000453338	IDH3A
ENSP00000453989	IDH3A
	IDH3A
ENSP00000453008	IDH3A
	IDH3A
	IDH3A
ENSP00000453795	IDH3A
	IDH3A
ENSP00000453459	IDH3A
ENSP00000485769	IDH3A
	AP001628.2
	AL138720.1
	AL138720.1
	BX664615.2
	TMEM208
	TMEM208
ENSP00000305892	TMEM208
	TMEM208
ENSP00000462217	TMEM208
	TMEM208
ENSP00000457502	TMEM208
ENSP00000454579	TMEM208
ENSP00000464439	TMEM208
	TMEM208
	TMEM208
	TMEM208
	FGF7P3
	FGF7P3
ENSP00000376544	CD79B
ENSP00000006750	CD79B
	CD79B
ENSP00000245862	CD79B
	CD79B
	CD79B
	RPL12P18
ENSP00000345156	RPL14
	RPL14
ENSP00000379506	RPL14
ENSP00000391446	RPL14
ENSP00000402476	RPL14
	RPL14
	RPL14
	RPL14
	RPL14
	OR5B15P
ENSP00000345659	CA7
ENSP00000447178	CA7
ENSP00000377632	CA7
ENSP00000396052	BRMS1
ENSP00000431510	BRMS1
ENSP00000353042	BRMS1
	BRMS1
ENSP00000434591	BRMS1
ENSP00000433740	BRMS1
	BRMS1
	BRMS1
	BRMS1
	SCART1
ENSP00000491516	SCART1
	SCART1
	SCART1
	SCART1
	SCART1
	AP000894.2
	AP000894.2
	AP000894.2
	AP000894.2
ENSP00000361602	ZNF503
	AP000435.1
	AP000894.3
	HMGA1P5
	OR5B10P
	AC064807.2
ENSP00000371462	MAP1A
ENSP00000300231	MAP1A
ENSP00000309772	CPED1
ENSP00000398082	CPED1
	CPED1
ENSP00000406122	CPED1
ENSP00000428504	CPED1
	CPED1
ENSP00000415573	CPED1
ENSP00000391952	CPED1
	CPED1
ENSP00000345235	CPED1
	AL109763.1
	AC010649.1
	AC010649.1
	AC010649.1
	AP000844.2
	LINC02570
	HCG20
	HCG20
	PRXL2B
	PRXL2B
ENSP00000485968	PRXL2B
ENSP00000485959	PRXL2B
ENSP00000487468	PRXL2B
ENSP00000485906	PRXL2B
	PRXL2B
ENSP00000487007	PRXL2B
ENSP00000487590	PRXL2B
	PRXL2B
	PRXL2B
	PRXL2B
	PRXL2B
ENSP00000477600	PRXL2B
ENSP00000479869	PRXL2B
	AC234231.1
	AC051619.2
ENSP00000326579	HCCS
ENSP00000370140	HCCS
ENSP00000370139	HCCS
	AC051619.9
ENSP00000412081	CSRNP3
ENSP00000386278	CSRNP3
	CSRNP3
ENSP00000344042	CSRNP3
ENSP00000387195	CSRNP3
ENSP00000318258	CSRNP3
	AC007322.1
ENSP00000322088	OR52E2
ENSP00000490168	ADAMTSL1
ENSP00000369921	ADAMTSL1
ENSP00000327887	ADAMTSL1
ENSP00000401157	ADAMTSL1
ENSP00000369944	ADAMTSL1
ENSP00000369940	ADAMTSL1
ENSP00000276935	ADAMTSL1
	ADAMTSL1
	ADAMTSL1
	ADAMTSL1
ENSP00000369918	ADAMTSL1
ENSP00000440472	ADAMTSL1
ENSP00000373362	ADAMTSL1
ENSP00000369911	ADAMTSL1
	ADAMTSL1
ENSP00000353198	PYY
ENSP00000467310	PYY
	AC103769.1
ENSP00000497677	SAXO1
ENSP00000369907	SAXO1
ENSP00000369902	SAXO1
	SAXO1
ENSP00000438823	SAXO1
ENSP00000498052	CLCN1
ENSP00000339867	CLCN1
ENSP00000395949	CLCN1
ENSP00000400027	CLCN1
	CLCN1
ENSP00000353739	PCMTD1
	PCMTD1
ENSP00000428099	PCMTD1
ENSP00000430340	PCMTD1
	PCMTD1
ENSP00000430168	PCMTD1
	PCMTD1
ENSP00000444026	PCMTD1
ENSP00000488772	SPDYE16
ENSP00000487806	SPDYE16
ENSP00000487736	SPDYE16
	HILS1
	HILS1
	CROCCP3
	CROCCP3
	CROCCP3
	CROCCP3
	CROCCP3
	CROCCP3
ENSP00000486439	FHL1
ENSP00000359724	FHL1
ENSP00000486436	FHL1
ENSP00000477609	FHL1
ENSP00000391779	FHL1
ENSP00000389920	FHL1
ENSP00000486631	FHL1
ENSP00000487318	FHL1
ENSP00000485897	FHL1
ENSP00000487377	FHL1
ENSP00000408038	FHL1
ENSP00000487360	FHL1
ENSP00000444815	FHL1
ENSP00000486134	FHL1
ENSP00000413798	FHL1
ENSP00000443333	FHL1
ENSP00000412642	FHL1
ENSP00000487030	FHL1
ENSP00000414604	FHL1
ENSP00000071281	FHL1
ENSP00000487147	FHL1
ENSP00000437673	FHL1
ENSP00000359717	FHL1
ENSP00000359710	FHL1
	FHL1
	FHL1
ENSP00000359708	FHL1
	FHL1
ENSP00000486782	FHL1
	FHL1
	FHL1
ENSP00000377710	FHL1
ENSP00000377709	FHL1
	AP001972.4
	SUCLA2-AS1
	AC068880.1
ENSP00000367595	TPRG1L
ENSP00000339714	TPRG1L
	ZDHHC20P2
	ENTPD1-AS1
	ENTPD1-AS1
	ENTPD1-AS1
	ENTPD1-AS1
	ENTPD1-AS1
	ENTPD1-AS1
	ENTPD1-AS1
	ENTPD1-AS1
	ENTPD1-AS1
	ENTPD1-AS1
	ENTPD1-AS1
	ENTPD1-AS1
	AL845443.2
	AP000432.4
	AP000894.4
	AC008957.3
ENSP00000427926	RHOBTB2
ENSP00000430785	RHOBTB2
	RHOBTB2
ENSP00000429141	RHOBTB2
